method,step,n,interval_average_reward_mean,interval_average_reward_se,interval_average_reward_ci95,stream_average_reward_mean,stream_average_reward_se,stream_average_reward_ci95,interval_goals_per_1000_mean,interval_goals_per_1000_se,interval_goals_per_1000_ci95,interval_collision_rate_mean,interval_collision_rate_se,interval_collision_rate_ci95,exact_policy_gain_mean,exact_policy_gain_se,exact_policy_gain_ci95,exact_policy_goal_rate_per_1000_mean,exact_policy_goal_rate_per_1000_se,exact_policy_goal_rate_per_1000_ci95,reward_rate_estimate_mean,reward_rate_estimate_se,reward_rate_estimate_ci95,model_tv_error_mean,model_tv_error_se,model_tv_error_ci95
q_learning,3600,30,2.058666666666667,0.08708660418429742,0.17068974420122293,1.7692222222222225,0.032898557159052405,0.06448117203174271,149.33333333333334,4.038132416100503,7.914739535556986,0.07733333333333334,0.006157573289231768,0.012068843646894265,1.7542988118379097,0.11455351312835152,0.22452488573156898,137.07549725806456,4.987487364188754,9.775475233809956,2.3748931892777625,0.04299802273698943,0.08427612456449929,nan,nan,nan
q_learning,3700,30,2.141,0.10348674189057475,0.2028340141055265,1.77927027027027,0.03296293918397891,0.06460736080059867,153.33333333333334,4.754509857458951,9.318839320619544,0.07899999999999999,0.0074177482099183675,0.01453878649144,1.894299253887745,0.10379644579039426,0.20344103374917274,143.35223737070388,4.244212162494775,8.318655838489759,2.3683003012793145,0.05491833193981606,0.10763993060203947,nan,nan,nan
q_learning,3800,30,2.0773333333333337,0.08268335018894331,0.1620593663703289,1.7871140350877193,0.03251683101983159,0.06373298879886992,150.0,3.805621975536937,7.459019072052397,0.07266666666666667,0.007655414030911348,0.015004611500586242,1.7715121134133343,0.07726283425106274,0.15143515513208297,138.01030428250272,3.244729862927865,6.359670531338615,2.3700720426138036,0.04552504315023423,0.08922908457445909,nan,nan,nan
q_learning,3900,30,2.1689999999999996,0.08120125416618218,0.15915445816571708,1.7969059829059828,0.03219326977733971,0.06309880876358583,154.66666666666666,3.7975592080568434,7.443216047791413,0.079,0.006146674645318581,0.01204748230482442,1.9466003019965468,0.06918914569002911,0.13561072555245707,145.25099437700663,2.890475276298066,5.66533154154421,2.411792097119086,0.04809156214542749,0.09425946180503787,nan,nan,nan
q_learning,4000,30,2.1496666666666666,0.0823288658101997,0.16136457698799142,1.8057249999999998,0.032290276796192265,0.06328894252053684,154.0,3.8536443417424597,7.553142909815221,0.08433333333333333,0.005021410099461423,0.009841963794944389,1.8817919806949726,0.08479895262139099,0.16620594713792633,142.82944219226758,3.390193218745629,6.644778708741433,2.4150355422512897,0.05247099659216433,0.10284315332064209,nan,nan,nan
q_learning,4100,30,2.064333333333333,0.08954634494338842,0.1755108360890413,1.8120325203252035,0.032194612932178596,0.06310144134707005,150.33333333333334,4.053757539810549,7.945364778028677,0.09266666666666666,0.007473067863670124,0.014647213012793443,1.682829973466379,0.1005130486832052,0.19700557541908217,134.7805799731594,4.117714906670753,8.070721217074675,2.40387149667225,0.05693823586876375,0.11159894230277695,nan,nan,nan
q_learning,4200,30,2.030666666666667,0.0752145335267051,0.14742048571234198,1.8172380952380953,0.031461249203984666,0.061664048439809944,147.66666666666666,3.5129754010784615,6.885431786113784,0.07033333333333334,0.004782230839343316,0.0093731724451129,1.8257679148888968,0.0912469849711526,0.1788440905434591,140.90823641881855,3.576857825803653,7.01064133857516,2.3697190222211213,0.039679913919840576,0.07777263128288753,nan,nan,nan
q_learning,4300,30,2.1226666666666665,0.0844031558669847,0.16543018549929,1.8243410852713178,0.031328320209037905,0.06140350760971429,152.0,3.9653673135076004,7.772119934474897,0.06933333333333334,0.0056717353936409035,0.01111660137153617,1.9665805084518042,0.06429092930751741,0.12601022144273413,146.71232171296933,2.401101737345994,4.706159405198148,2.381141538988788,0.04056371365565863,0.07950487876509092,nan,nan,nan
q_learning,4400,30,2.2620000000000005,0.09464561851162619,0.18550541228278733,1.834287878787879,0.030858304158889252,0.06048227615142293,159.0,4.3773187615514,8.579544772640745,0.07699999999999999,0.0059335399679891045,0.011629738337258645,1.9605580151013355,0.064376884573313,0.12617869376369348,146.56305979920924,2.4152054058008487,4.733802595369664,2.45072410745027,0.04562723931271549,0.08942938905292236,nan,nan,nan
q_learning,4500,30,2.017333333333333,0.05372542653100763,0.10530183600077496,1.8383555555555555,0.030183136396320503,0.059158947336788184,147.33333333333334,2.5340591821615615,4.96675599703666,0.07666666666666667,0.00473027260601364,0.009271334307786734,1.839158441781447,0.11031338592022831,0.21621423640364748,141.01776870583544,4.55469292650908,8.927198135957797,2.413646719927469,0.03662913233070739,0.07179309936818648,nan,nan,nan
q_learning,4600,30,2.2223333333333333,0.07590175642468684,0.1487674425923862,1.8467028985507246,0.029709241249771236,0.058230112849551624,157.0,3.5606405209653267,6.978855421092041,0.07466666666666667,0.005565355341452004,0.010908096469245928,1.8267256718662714,0.08861620835908883,0.1736877683838141,140.04914214417175,3.940512480474698,7.723404461730407,2.410746298745808,0.03924193011890954,0.0769141830330627,nan,nan,nan
q_learning,4700,30,1.9389999999999994,0.06150292021849286,0.120545723628246,1.8486666666666667,0.029148550467256486,0.05713115891582271,143.66666666666666,2.85606164544909,5.597880825080217,0.07800000000000001,0.006053402197187921,0.011864668306488324,1.8609923021946353,0.07753797334715659,0.1519744277604269,141.79582613237747,3.2169520776335903,6.305226072161837,2.3703808984502825,0.03417003727268422,0.06697327305446107,nan,nan,nan
q_learning,4800,30,2.134333333333333,0.09333130129150823,0.18292935053135612,1.8546180555555554,0.029162783819496788,0.057159056286213705,153.33333333333334,4.270544215052726,8.370266661503342,0.08566666666666664,0.0071868867387881235,0.014086298008024722,1.7866102136158906,0.11738178359836955,0.2300682958528043,139.01709316612775,4.62983116208274,9.07446907768217,2.391493544504747,0.04562553486571545,0.08942604833680229,nan,nan,nan
q_learning,4900,30,1.9743333333333333,0.07455104451010659,0.14612004723980893,1.8570612244897957,0.029120264968281923,0.05707571933783257,145.33333333333334,3.4485823618573197,6.7592214292403465,0.07766666666666669,0.006058779766630935,0.011875208342596633,1.8498454956334547,0.07995676703042728,0.15671526337963748,141.69191731683947,3.1585274623640496,6.190713826233537,2.317640500707335,0.043770897728538954,0.08579095954793635,nan,nan,nan
q_learning,5000,30,2.0676666666666668,0.09730823562426004,0.1907241418235497,1.8612733333333336,0.02835953484911622,0.05558468830426779,150.0,4.54858826147342,8.915232992487903,0.08233333333333333,0.007741266244299708,0.015172881838827429,1.783336273599007,0.08513933618814774,0.1668730989287696,138.6519466262673,3.65172083393929,7.157372834521008,2.3359637471004797,0.04509525473344787,0.08838669927755782,nan,nan,nan
q_learning,5100,30,2.057,0.08939535074953385,0.17521488746908634,1.8651111111111112,0.027401929732731988,0.0537077822761547,149.33333333333334,4.1226409718013866,8.080376304730718,0.07899999999999999,0.007149471485972627,0.014012964112506349,1.8691628140686591,0.06657829131351072,0.130493450974481,142.71919678266232,2.6511361510575586,5.196226856072815,2.322314341331422,0.04349313960514876,0.08524655362609157,nan,nan,nan
q_learning,5200,30,2.0053333333333336,0.08775846336804392,0.17200658820136608,1.8678076923076923,0.027237583880572586,0.05338566440592227,147.33333333333334,4.0095671028791156,7.858751521643066,0.08866666666666669,0.007500702393674038,0.014701376691601115,1.8917829048547867,0.10795489091454691,0.21159158619251195,142.9273611382442,4.773048035060632,9.355174148718838,2.287498712864463,0.05051404168312046,0.09900752169891609,nan,nan,nan
q_learning,5300,30,2.073,0.06603577922559128,0.1294301272821589,1.8716792452830189,0.02686464344309543,0.05265470114846704,150.0,3.0323921743156137,5.943488661658603,0.07699999999999999,0.005933539967989104,0.011629738337258643,1.9628253870544887,0.05167752484371834,0.10128794869368794,146.32265421737625,2.049505128151383,4.017030051176711,2.2926872618424516,0.03926096443659202,0.07695149029572036,nan,nan,nan
q_learning,5400,30,2.166333333333333,0.06523077218496455,0.1278523134825305,1.8771358024691358,0.026417375352037968,0.05177805568999442,154.33333333333334,3.24066593600949,6.3517052345786,0.07466666666666666,0.0049067941012936765,0.009617316438535606,1.8145775822420986,0.09398095183589279,0.18420266559834986,139.3285294485781,4.137096133390708,8.108708421445787,2.3342169081944473,0.02819199431776474,0.05525630886281889,nan,nan,nan
q_learning,5500,30,2.0723333333333334,0.08972587029818259,0.17586270578443788,1.8806848484848484,0.026058452949863968,0.051074567781733374,150.33333333333334,4.193134326363419,8.2185432796723,0.08466666666666667,0.00493016362912649,0.009663120713087921,1.8352287073655191,0.12032658301807708,0.23584010271543107,141.17328865142264,4.6070625898513144,9.029842676108576,2.340742423321013,0.03969125397372035,0.07779485778849188,nan,nan,nan
q_learning,5600,30,2.2003333333333335,0.06785461695526396,0.13299504923231736,1.8863928571428572,0.025497720250601815,0.049975531691179555,156.0,3.2020108624454093,6.2759412903930025,0.07566666666666667,0.005787090932060659,0.011342698226838891,1.9616985491581915,0.0816317441210495,0.159998218477257,146.2251313558224,3.140642596896048,6.155659489916253,2.382042943327454,0.03745147295404494,0.07340488698992809,nan,nan,nan
q_learning,5700,30,2.081,0.0823189060839038,0.16134505592445145,1.88980701754386,0.025458815490131338,0.04989927836065742,150.33333333333334,3.879902040869498,7.604608000104216,0.076,0.005785435538299265,0.01133945365506656,1.9570043496928227,0.0658160516681524,0.1289994612695787,146.11078903190258,2.6584870592560916,5.21063463614194,2.374974286112354,0.039213419092643434,0.07685830142158113,nan,nan,nan
q_learning,5800,30,1.988,0.07858870089297809,0.15403385375023707,1.8915000000000002,0.025177390999371392,0.04934768635876793,146.33333333333334,3.728835550059425,7.3085176781164725,0.08499999999999999,0.005688261759015707,0.011148993047670785,1.801460179604362,0.10158508151576845,0.19910675977090617,138.73735649509806,4.550240823739247,8.918472014528923,2.349507023253233,0.03781140157672581,0.07411034709038258,nan,nan,nan
q_learning,5900,30,2.2563333333333335,0.06643548998466042,0.13021356036993442,1.897683615819209,0.02479855185789289,0.048605161641470065,158.66666666666666,3.060062854637058,5.997723195088633,0.07566666666666667,0.005866000484642306,0.01149736094989892,2.0062898300659673,0.05399998093345869,0.10583996262957902,147.96272316997516,2.108060284541923,4.1317981577021685,2.419117349130537,0.03504688107965865,0.06869188691613096,nan,nan,nan
q_learning,6000,30,2.125,0.08214054398113786,0.1609954662030302,1.9014722222222222,0.024270918066986863,0.04757099941129425,152.33333333333334,3.885822545901646,7.616212189967227,0.07400000000000001,0.006,0.01176,2.0133223780872074,0.05449459871789291,0.1068094134870701,147.87499006848924,2.279339701519855,4.4675058149789155,2.3963445327759603,0.036021616088992923,0.07060236753442613,nan,nan,nan
q_learning,6100,30,2.0766666666666667,0.07875662108029188,0.15436297731737209,1.904344262295082,0.02449009063390422,0.04800057764245227,149.66666666666666,3.6351835424051395,7.124959743114073,0.06633333333333334,0.005062445307400512,0.009922392802505002,1.953185668236467,0.08687164973107352,0.1702684334729041,145.78778380519907,3.411131014182986,6.685816787798652,2.3649745318685524,0.036544537648565155,0.07162729379118771,nan,nan,nan
q_learning,6200,30,2.2353333333333336,0.08373429972353964,0.1641192274581377,1.9096827956989246,0.0245502434759956,0.04811847721295137,157.0,3.899602101718089,7.643220119367454,0.06166666666666667,0.0052540806983405125,0.010297998168747404,2.067944081811691,0.04434620896978696,0.08691856958078244,150.18159804590778,1.8607273433040659,3.647025592875969,2.41036091538065,0.044762497030858606,0.08773449418048286,nan,nan,nan
q_learning,6300,30,2.0533333333333332,0.056927728599733406,0.11157834805547748,1.9119629629629629,0.024065394559043152,0.04716817333572458,149.0,2.810080376810943,5.507757538549448,0.07566666666666667,0.006077721391936922,0.011912333928196366,2.0444129678402185,0.05133819786784605,0.10062286782097825,148.88705594818762,2.321857012541806,4.550839744581939,2.388460213799416,0.033602990649697614,0.06586186167340732,nan,nan,nan
q_learning,6400,30,2.0553333333333335,0.08098351376617163,0.1587276869816964,1.914203125,0.023730984984303777,0.046512730569235404,149.33333333333334,3.8036078859671605,7.455071456495634,0.08066666666666668,0.005831608940528252,0.011429953523435373,1.8934544665637403,0.07127743510031605,0.13970377279661944,143.0338907416594,3.050975717627521,5.979912406549942,2.35484634965742,0.037857582782884557,0.07420086225445373,nan,nan,nan
q_learning,6500,30,2.047333333333333,0.08725696406463943,0.17102364956669328,1.9162512820512818,0.02394156263036908,0.046925462755523395,149.33333333333334,4.038132416100503,7.914739535556986,0.08866666666666666,0.007377089937007499,0.014459096276534699,1.9155203225397095,0.07511070218453357,0.14721697628168579,144.21292953919837,3.1675153714670508,6.20833012807542,2.334085856029561,0.04703742668254433,0.09219335629778688,nan,nan,nan
q_learning,6600,30,1.9973333333333334,0.07116264894847565,0.13947879193901228,1.9174797979797982,0.02402869196613669,0.04709623625362791,146.0,3.3425160871869335,6.551331530886389,0.06866666666666668,0.006135132169993979,0.012024859053188197,1.9573147434649607,0.07321563844233622,0.14350265134697898,145.35520065430552,3.205756045825168,6.283281849817329,2.2956495639342007,0.04431656965102299,0.08686047651600506,nan,nan,nan
q_learning,6700,30,2.018333333333333,0.0663499661466593,0.13004593364745223,1.918985074626866,0.024011074970082414,0.04706170694136153,147.33333333333334,3.0675660849969892,6.012429526594099,0.07566666666666667,0.006533438891945746,0.012805540228213662,1.924092044094077,0.099116248995416,0.19426784803101535,144.70535821658996,3.8720262897706164,7.589171527950408,2.2783386787616298,0.042271713896324406,0.08285255923679584,nan,nan,nan
